Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Namibia,442.449,435.048,427.648,421.261,414.874,408.487,402.1,395.713,393.305,390.896,388.487,386.079,383.67,376.755,369.84,362.925,356.01,349.095,345.672,342.249,338.826,335.402,331.979,325.788,319.597,313.407,307.216,301.025,303.513,306.002,308.49,310.978,313.466,333.881,354.296,374.711,395.127,415.542,437.02,458.499,479.978,501.457,522.935,522.403,521.871,521.339,520.807,520.275,495.203,470.132,445.061,419.99,394.919,383.453,371.987,360.521,349.055,337.589,
New Caledonia,328.026,321.173,314.321,308.187,302.054,295.92,289.787,283.654,278.164,272.675,267.186,261.697,256.208,251.363,246.518,241.673,236.828,231.983,227.607,223.231,218.856,214.48,210.104,206.068,202.032,197.996,193.96,189.925,186.173,182.42,178.668,174.916,171.164,167.792,164.419,161.047,157.674,154.301,151.26,148.219,145.178,142.136,139.095,136.432,133.769,131.105,128.442,125.779,122.838,119.897,116.957,114.016,111.076,108.851,106.627,104.402,102.178,99.953,
Niger,525.697,523.658,521.62,518.95,516.281,513.612,510.943,508.274,505.328,502.383,499.438,496.493,493.548,486.573,479.598,472.623,465.648,458.674,447.984,437.294,426.604,415.915,405.225,393.311,381.398,369.484,357.571,345.657,339.944,334.23,328.516,322.802,317.088,315.58,314.072,312.563,311.055,309.547,308.086,306.626,305.165,303.705,302.244,299.912,297.58,295.248,292.916,290.584,287.543,284.503,281.462,278.422,275.382,271.341,267.301,263.26,259.22,255.179,
Nigeria,515.966,510.258,504.55,500.151,495.753,491.354,486.955,482.556,477.727,472.898,468.068,463.239,458.41,453.235,448.06,442.886,437.711,432.536,428.649,424.761,420.874,416.986,413.098,413.224,413.35,413.476,413.603,413.729,413.91,414.091,414.272,414.453,414.634,415.576,416.518,417.459,418.401,419.343,421.366,423.389,425.412,427.435,429.458,424.145,418.833,413.52,408.207,402.894,399.442,395.99,392.538,389.086,385.634,382.012,378.39,374.769,371.147,367.525,
Nicaragua,420.016,411.073,402.129,393.401,384.672,375.944,367.216,358.487,350.008,341.529,333.05,324.571,316.092,311.954,307.816,303.677,299.539,295.401,296.011,296.621,297.231,297.841,298.452,295.645,292.838,290.031,287.225,284.418,279.294,274.169,269.045,263.92,258.796,257.165,255.535,253.904,252.274,250.644,248.518,246.393,244.267,242.141,240.016,235.323,230.63,225.937,221.245,216.552,213.28,210.008,206.737,203.465,200.193,197.544,194.894,192.244,189.595,186.945,
Netherlands,143.771,145.411,151.248,150.164,151.162,154.723,153.605,154.78,155.252,155.042,158.678,155.947,158.082,151.373,149.042,149.357,146.853,143.896,141.643,135.977,136.774,132.179,132.234,128.507,127.945,126.736,127.161,122.939,117.482,119.006,116.432,112.828,111.081,113.083,107.863,106.144,105.666,101.52,99.988,100.391,100.046,97.454,94.149,93.558,89.467,82.862,80.784,78.375,78.423,75.442,74.179,72.066,71.928,70.412,67.33,66.691,65.56,,
Norway,142.456,148.742,151.456,153.279,148.384,154.843,148.616,150.656,152.267,157.727,158.199,154.287,153.342,154.841,152.795,149.982,147.996,150.258,146.157,148.489,146.518,142.89,143.489,141.316,137.271,140.496,138.078,140.156,135.988,131.553,127.55,124.126,122.745,115.746,111.776,113.537,106.706,104.405,108.449,103.474,106.629,101.212,99.014,94.188,92.071,88.359,85.973,81.324,82.741,82.932,79.608,79.947,73.747,75.058,69.462,,,,
Nepal,559.328,555.239,551.149,544.177,537.204,530.232,523.26,516.287,509.288,502.288,495.288,488.289,481.289,474.431,467.573,460.715,453.858,447,439.714,432.428,425.142,417.857,410.571,402.35,394.13,385.91,377.69,369.469,360.226,350.982,341.738,332.494,323.25,314.482,305.714,296.946,288.178,279.41,271.738,264.067,256.395,248.724,241.052,235.083,229.113,223.143,217.174,211.204,206.61,202.017,197.423,192.829,188.236,183.929,179.623,175.316,171.009,166.703,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,182.74,185.466,182.411,184.966,188.591,193.731,195.964,201.303,192.318,190.976,196.789,192.067,186.272,198.365,188.546,185.365,183.619,190.338,180.019,178.495,167.271,170.954,164.311,161.794,157.415,158.999,157.764,158.575,152.32,146.364,142.877,133.532,136.335,129.549,121.75,125.973,122.153,119.559,112.133,111.825,104.312,100.077,100.426,98.588,93.11,94.411,90.167,91.593,87.738,87.298,85.44,84.877,81.99,80.56,,,,,
OECD members,225.1151814,221.4489056,222.6028853,222.13725,218.3456946,218.1875332,217.0477333,215.6145554,216.8204769,218.0329257,214.6359837,212.6885474,210.9328656,209.1655677,205.2130632,203.0823249,200.9936323,198.1325337,196.3750891,193.7817398,192.6090314,188.7854666,184.5798085,183.3560264,180.6707812,178.7786159,176.0804024,172.9618695,170.8805522,169.3090403,166.6137684,165.336424,162.4998139,160.6927595,158.0951308,156.2053287,150.6043456,145.5384544,142.8901125,141.1851847,138.0578476,135.9431407,133.9307871,132.500896,128.9983529,128.1631485,126.16635,124.1002812,121.7974964,119.6482761,116.8419808,115.1265756,113.5559867,111.844464,110.0639867,113.2112836,115.2966227,,
Oman,407.877,401.99,396.103,390.515,384.926,379.338,373.75,368.161,362.875,357.589,352.303,347.017,341.731,333.465,325.199,316.933,308.667,300.401,292.691,284.98,277.27,269.56,261.849,255.038,248.226,241.414,234.602,227.79,221.81,215.829,209.849,203.868,197.888,192.661,187.434,182.207,176.981,171.754,167.201,162.648,158.094,153.541,148.988,145.039,141.089,137.14,133.191,129.241,126.651,124.06,121.47,118.88,116.289,114.011,111.733,109.456,107.178,104.9,
Other small states,382.5542886,376.6387468,370.9989144,368.2934218,362.1733501,357.6594472,354.1295758,351.2057912,347.8621633,346.0848118,342.0121674,337.6329968,334.3855901,330.3013857,328.7014131,328.8210227,326.0175127,323.1722701,318.4113041,312.6969483,305.1141833,299.0823983,291.4343367,288.8522246,284.3981318,279.1256066,271.8723249,268.4042601,268.937042,269.1948573,272.5234131,274.1257197,274.309856,285.2594503,297.1499326,303.1612634,306.3739177,314.2253017,320.4838488,323.9018583,328.1940564,333.1143022,335.6566489,326.2777626,317.6927909,307.416119,296.7245387,285.8908311,272.9081312,262.3014379,252.1500244,244.6750115,237.8047744,231.1914355,226.7058875,221.3144108,216.2046679,212.3290341,
Pakistan,353.771,346.166,338.562,331.559,324.555,317.552,310.549,303.546,297.009,290.472,283.935,277.398,270.861,267.194,263.527,259.859,256.192,252.525,249.434,246.344,243.253,240.162,237.072,234.703,232.335,229.966,227.598,225.23,223.051,220.872,218.694,216.515,214.336,212.789,211.242,209.695,208.148,206.601,205.173,203.745,202.317,200.889,199.461,198.213,196.965,195.716,194.468,193.22,190.689,188.157,185.625,183.093,180.561,179.889,179.216,178.543,177.87,177.197,
Panama,250.734,244.919,239.103,234.961,230.818,226.675,222.533,218.39,215.193,211.997,208.8,205.604,202.407,199.418,196.429,193.44,190.451,187.462,185.854,184.247,182.639,181.032,179.424,178.403,177.381,176.36,175.339,174.317,172.973,171.629,170.284,168.94,167.595,166.102,164.609,163.116,161.622,160.129,160.148,160.167,160.185,160.204,160.223,160.839,161.455,162.071,162.687,163.303,161.93,160.558,159.185,157.812,156.439,154.276,152.112,149.949,147.785,145.622,
Peru,352.838,347.367,341.897,337.371,332.846,328.321,323.796,319.27,311.703,304.135,296.568,289,281.433,276.061,270.69,265.318,259.947,254.575,251.325,248.074,244.824,241.573,238.323,235.219,232.116,229.013,225.91,222.806,220.003,217.199,214.396,211.592,208.789,205.756,202.723,199.689,196.656,193.623,191.181,188.739,186.297,183.855,181.414,178.959,176.504,174.049,171.594,169.139,167.046,164.953,162.861,160.768,158.675,156.916,155.156,153.397,151.637,149.878,
Philippines,308.583,305.967,303.351,302.484,301.617,300.751,299.884,299.017,298.364,297.712,297.059,296.406,295.754,295.128,294.503,293.878,293.252,292.627,292.028,291.428,290.829,290.23,289.63,289.056,288.481,287.907,287.332,286.757,285.318,283.88,282.441,281.002,279.563,278.157,276.751,275.345,273.939,272.532,272.114,271.695,271.276,270.857,270.439,270.276,270.114,269.951,269.789,269.626,269.004,268.382,267.76,267.138,266.516,265.03,263.544,262.057,260.571,259.084,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,599.806,596.461,593.115,584.653,576.191,567.729,559.266,550.804,539.301,527.798,516.295,504.791,493.288,479.584,465.88,452.176,438.472,424.768,417.582,410.396,403.211,396.025,388.839,385.869,382.9,379.93,376.961,373.991,369.547,365.103,360.659,356.214,351.77,346.441,341.111,335.782,330.453,325.123,320,314.877,309.755,304.632,299.509,294.298,289.087,283.875,278.664,273.453,271.375,269.297,267.219,265.141,263.063,261.333,259.603,257.873,256.144,254.414,
Poland,204.569,206.204,208.161,204.05,196.057,195.287,194.798,201.671,200.959,207.29,204.943,213.648,202.466,208.676,203.673,216.346,227.443,234.623,240.124,238.151,253.129,234.404,232.015,238.723,248.296,253.297,251.726,251.079,247.804,257.549,263.085,275.534,266.296,250.274,246.964,250.173,240.011,239.422,234.724,234.584,218.94,210.367,205.384,202.643,205.111,205.076,205.685,205.691,201.651,194.365,187.605,183.327,179.576,172.362,162.874,163.904,160.653,,
Pre-demographic dividend,494.4254292,489.0992974,483.8289277,479.0529364,474.2694085,469.459548,464.5928632,459.7057882,454.424393,449.1912308,444.0222764,438.8623575,433.7402537,429.010118,424.3029464,419.6095524,414.8781435,410.1805175,408.3992972,406.6121389,404.8167252,402.9534212,401.0933568,399.3475906,397.6625319,396.0570805,394.4881116,393.0140965,395.1696975,397.4077224,399.6781547,401.8209467,403.8753991,406.1412285,408.4166044,410.7270886,413.0547467,415.4415286,413.9526302,412.5057758,411.0708363,409.54885,407.9942623,398.7905953,389.6258854,380.5112745,371.4844525,362.4847863,355.4297133,348.3406274,341.1913702,333.9223848,326.5896893,320.9941854,315.4373303,309.9391487,304.4717618,299.0477874,
Puerto Rico,239.966,240.308,240.65,239.777,238.903,238.03,237.156,236.283,235.432,234.581,233.73,232.879,232.029,228.839,225.649,222.459,219.269,216.079,215.397,214.715,214.032,213.35,212.668,213.015,213.362,213.709,214.056,214.402,219.647,224.891,230.136,235.38,240.624,237.245,233.865,230.485,227.105,223.726,216.281,208.837,201.393,193.949,186.505,183.278,180.051,176.824,173.597,170.37,165.848,161.327,156.806,152.285,147.764,145.032,142.3,139.568,136.835,134.103,
"Korea, Dem. People¡¯s Rep.",452.276,448.358,444.439,429.336,414.233,399.13,384.027,368.923,355.568,342.212,328.857,315.501,302.145,292.086,282.027,271.968,261.909,251.851,245.691,239.531,233.371,227.211,221.051,216.566,212.081,207.597,203.112,198.627,189.485,180.343,171.2,162.058,152.916,174.688,196.46,218.231,240.003,261.775,251.666,241.557,231.448,221.339,211.23,209.367,207.505,205.642,203.779,201.917,196.71,191.503,186.296,181.089,175.882,173.525,171.168,168.812,166.455,164.099,
Portugal,210.412,211.108,211.368,211.189,216.386,213.57,226.543,222.041,210.623,221.763,202.72,217.281,198.771,199.565,202.371,222.003,221.389,204.089,197.669,189.092,193.7,198.646,187.491,190.115,187.798,182.178,180.152,175.423,176.53,168.733,174.691,177.646,176.811,173.945,163.048,167.935,172.324,164.967,162.237,159.118,153.572,151.934,148.977,145.227,137.805,140.269,135.503,129.859,125.803,122.941,121.293,118.471,114.517,112.016,108.972,103.994,,,
Paraguay,217.64,216.031,214.421,213.44,212.459,211.477,210.496,209.514,208.751,207.987,207.224,206.46,205.697,205.478,205.259,205.04,204.822,204.603,204.418,204.233,204.048,203.862,203.677,203.518,203.359,203.2,203.041,202.881,202.621,202.361,202.101,201.84,201.58,201.331,201.082,200.833,200.584,200.335,197.841,195.347,192.853,190.359,187.865,185.851,183.838,181.824,179.81,177.797,175.785,173.773,171.761,169.749,167.737,166.951,166.165,165.38,164.594,163.809,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.685,193.416,189.146,185.79,182.433,179.077,175.72,172.364,170.291,168.219,166.147,164.074,162.002,160.167,158.331,156.496,154.661,152.825,150.754,148.683,146.612,144.541,142.47,140.539,138.608,136.677,134.746,132.815,
Pacific island small states,367.991666,363.0455676,357.9577301,352.991199,348.0431029,343.1765096,338.4771369,333.8437086,329.3195233,324.8174025,320.3025565,315.7793989,311.2466975,307.1687752,303.1144384,299.0722415,295.1462516,291.1992332,288.9353604,286.6687259,284.3988367,282.1666972,279.9428369,279.0738498,278.2587678,277.4957107,276.77889,276.1080127,273.5602325,270.9966142,268.4127959,265.7533476,263.1005316,260.4366623,257.748542,255.0369719,252.2720985,249.4856912,247.3042888,245.0859487,242.8266366,240.6138006,238.3466024,235.0514058,231.7524589,228.4595432,225.0570418,221.7131675,218.3557352,214.9710727,211.5110594,207.8579905,204.100434,201.3622482,198.6136426,195.8887279,193.1779395,190.4964206,
Post-demographic dividend,215.4617601,211.6487928,213.3322905,212.8713908,209.0114951,209.6055862,208.685821,207.6189615,209.1014868,210.9734314,208.063969,205.7951224,204.4708058,202.2732852,198.7373253,197.0616335,194.4139232,192.0874042,190.5915417,188.749142,187.550705,184.2911472,180.2285046,179.0777567,176.8558507,173.8571192,169.2683512,166.8013524,165.2181028,164.8257931,163.3414992,163.0917638,162.1978013,162.0574758,160.6569136,160.6124705,155.0435233,149.002314,145.4228442,144.4987491,142.5041952,140.7782975,139.397824,137.9657559,134.4551737,134.1249827,130.9379104,128.9571537,126.5350616,122.1142399,118.4064231,115.7305651,113.8656211,112.1525871,102.2614156,105.6735567,107.7968389,,
French Polynesia,388.604,382.368,376.132,370.194,364.256,358.318,352.379,346.441,341.136,335.831,330.526,325.221,319.916,316.394,312.871,309.349,305.827,302.305,297.247,292.19,287.133,282.075,277.018,274.917,272.817,270.717,268.616,266.516,258.938,251.359,243.781,236.203,228.625,225.793,222.961,220.13,217.298,214.466,208.525,202.584,196.642,190.701,184.76,177.281,169.803,162.324,154.846,147.367,144.974,142.582,140.189,137.797,135.404,133.455,131.507,129.558,127.609,125.66,
Qatar,223.034,213.895,204.756,197.524,190.291,183.058,175.826,168.593,162.992,157.392,151.791,146.19,140.59,136.335,132.081,127.826,123.572,119.318,116.168,113.019,109.87,106.721,103.572,101.329,99.087,96.845,94.603,92.361,90.889,89.416,87.944,86.471,84.998,83.98,82.962,81.944,80.926,79.908,78.946,77.983,77.021,76.059,75.096,74.082,73.068,72.054,71.04,70.025,69.766,69.506,69.247,68.987,68.728,67.694,66.66,65.626,64.592,63.558,
Romania,195.767,190.118,184.469,186.055,187.64,189.225,190.81,192.395,191.166,189.937,188.707,187.478,186.249,188.868,191.486,194.105,196.724,199.343,203.534,207.725,211.916,216.107,220.298,222.975,225.652,228.328,231.005,233.681,238.726,243.771,248.816,253.861,258.905,260.928,262.951,264.974,266.997,269.02,262.959,256.899,250.838,244.777,238.717,234.802,230.887,226.972,223.057,219.142,213.782,208.422,203.062,197.701,192.341,190.361,188.381,186.402,184.422,182.442,
Russian Federation,277.049,276.22,276.042,272.521,264.594,274.592,279.409,285.847,294.666,308.667,312.616,313.897,311.756,312.418,317.046,329.511,335.974,345.641,349.539,358.026,362.336,356.96,348.409,350.978,359.772,332.2,283.575,282.533,287.636,303.949,316.044,322.864,363.995,442.608,486.338,465.724,426.804,391.548,383.389,416.468,442.786,451.254,462.026,471.204,463.583,464.707,427.15,400.361,394.27,369.933,365.448,346.714,332.064,321.874,321.526,,,,
Rwanda,458.097,454.692,451.287,448.851,446.414,443.977,441.541,439.104,437.968,436.831,435.695,434.559,433.423,430.655,427.887,425.119,422.351,419.583,411.73,403.878,396.026,388.174,380.321,385.607,390.893,396.178,401.464,406.75,463.192,519.634,576.076,632.518,688.96,647.936,606.913,565.89,524.866,483.843,473.927,464.011,454.094,444.178,434.262,408.773,383.284,357.795,332.306,306.817,294.993,283.168,271.344,259.52,247.695,242.027,236.359,230.691,225.023,219.354,
South Asia,454.3886541,444.7088885,434.9582235,424.4946052,414.0947869,403.7793705,393.4676876,383.2199104,374.0850946,364.961849,355.8305657,346.7156629,337.6003258,331.7372746,325.8605165,319.9614774,313.9925297,307.9947486,304.7058283,301.3895787,298.0499226,294.6734035,291.2733477,289.2049644,287.1514744,285.1205975,283.1077768,281.1238676,277.4606536,273.8282557,270.221656,266.6795454,263.152117,260.2241,257.2771531,254.3026888,251.2767297,248.2301637,245.4814721,242.7440115,240.0241989,237.3364306,234.660515,231.8991982,229.1449887,226.39588,223.6475652,220.9079015,219.0528272,217.1976022,215.3405753,213.4768928,211.6127346,209.3877711,207.1584777,204.9213365,202.6798271,200.426409,
Saudi Arabia,400.581,396.467,392.352,386.532,380.712,374.892,369.072,363.252,353.282,343.313,333.343,323.374,313.404,302.827,292.249,281.671,271.093,260.516,252.068,243.62,235.172,226.724,218.276,212.248,206.22,200.192,194.164,188.136,183.094,178.053,173.011,167.97,162.928,157.678,152.428,147.178,141.928,136.678,132.958,129.238,125.518,121.798,118.078,116.327,114.577,112.826,111.076,109.325,107.622,105.919,104.216,102.513,100.81,99.705,98.601,97.496,96.391,95.287,
Sudan,392.681,388.652,384.623,380.686,376.749,372.812,368.875,364.938,361.359,357.78,354.201,350.621,347.042,345.215,343.387,341.559,339.732,337.904,336.98,336.056,335.132,334.208,333.284,332.046,330.807,329.568,328.329,327.09,326.617,326.145,325.672,325.199,324.727,324.837,324.947,325.057,325.167,325.277,322.947,320.616,318.286,315.955,313.625,308.336,303.046,297.757,292.468,287.179,281.477,275.776,270.074,264.373,258.672,256.339,254.006,251.674,249.341,247.008,
Senegal,494.958,491.532,488.106,487.834,487.563,487.291,487.019,486.748,480.426,474.104,467.783,461.461,455.139,442.509,429.879,417.249,404.618,391.988,381.884,371.78,361.676,351.572,341.468,331.474,321.48,311.485,301.491,291.496,288.476,285.455,282.435,279.414,276.394,276.87,277.346,277.822,278.298,278.775,279.338,279.902,280.465,281.029,281.592,276.274,270.955,265.637,260.318,255,250.6,246.2,241.8,237.4,233,230.144,227.288,224.432,221.575,218.719,
Singapore,269.705,265.688,261.672,258.274,254.877,251.48,248.083,244.686,240.345,236.005,231.664,227.323,222.983,217.755,212.527,207.299,202.071,196.843,191.732,186.621,181.51,176.399,171.288,166.907,162.525,158.144,153.763,149.381,143.568,137.755,131.941,126.128,120.315,117.111,113.908,110.704,107.5,104.297,102.216,100.136,98.056,95.975,93.895,91.427,88.958,86.49,84.021,81.553,79.197,76.841,74.486,72.13,69.775,68.085,66.395,64.706,63.016,61.326,
Solomon Islands,398.989,393.468,387.946,382.35,376.755,371.159,365.563,359.968,354.311,348.655,342.998,337.341,331.685,325.993,320.301,314.609,308.917,303.225,301.409,299.594,297.778,295.963,294.147,300.228,306.308,312.389,318.47,324.55,319.06,313.569,308.079,302.588,297.098,290.188,283.277,276.367,269.456,262.546,256.865,251.185,245.504,239.823,234.143,228.093,222.044,215.994,209.945,203.896,198.664,193.432,188.201,182.969,177.738,174.274,170.811,167.347,163.884,160.42,
Sierra Leone,544.595,541.383,538.17,533.749,529.328,524.907,520.486,516.064,504.014,491.964,479.913,467.863,455.812,454.161,452.51,450.859,449.208,447.557,448.646,449.734,450.823,451.912,453,462.456,471.912,481.368,490.824,500.279,514.589,528.898,543.208,557.517,571.827,575.272,578.717,582.162,585.607,589.052,576.301,563.551,550.8,538.049,525.299,511.255,497.21,483.166,469.122,455.078,446.677,438.276,429.875,421.474,413.073,409.647,406.221,402.795,399.368,395.942,
El Salvador,365.725,352.496,339.266,336.565,333.863,331.161,328.46,325.758,326.048,326.338,326.628,326.918,327.208,337.291,347.375,357.458,367.541,377.624,386.111,394.597,403.084,411.57,420.057,410.228,400.398,390.569,380.74,370.911,360.756,350.601,340.446,330.292,320.137,318.406,316.675,314.944,313.213,311.481,309.484,307.486,305.489,303.491,301.494,298.82,296.146,293.472,290.798,288.124,284.948,281.772,278.597,275.421,272.245,268.603,264.96,261.317,257.674,254.031,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,517.624,512.988,508.351,503.646,498.941,494.235,489.53,484.824,480.358,475.892,471.426,466.96,462.494,458.336,454.179,450.022,445.865,441.707,438.109,434.511,430.913,427.315,423.717,422.211,420.706,419.2,417.694,416.188,420.131,424.074,428.016,431.959,435.902,427.417,418.932,410.446,401.961,393.476,390.667,387.857,385.047,382.238,379.428,375.95,372.471,368.992,365.513,362.034,359.713,357.392,355.071,352.75,350.428,345.857,341.285,336.713,332.142,327.57,
Serbia,216.657,210.873,205.089,204.206,203.322,202.439,201.556,200.672,199.44,198.209,196.977,195.745,194.514,195.082,195.651,196.22,196.788,197.357,196.47,195.583,194.695,193.808,192.921,194.968,197.016,199.063,201.11,203.158,201.766,200.374,198.982,197.59,196.198,196.075,195.952,195.829,195.706,195.584,194.272,192.961,191.65,190.339,189.028,185.229,181.43,177.631,173.831,170.032,167.033,164.033,161.034,158.034,155.035,153.47,151.905,150.34,148.775,147.21,
Sub-Saharan Africa (excluding high income),480.0535035,474.9573183,469.8817567,465.3826127,460.8903865,456.3978145,451.8409068,447.2954056,443.3152183,439.3722877,435.4695401,431.5460127,427.6617175,423.8502245,420.0666445,416.3040573,412.5538131,408.8201399,406.1507332,403.4655232,400.762936,397.9933142,395.2311716,394.3422423,393.4789147,392.6483966,391.8024735,391.0066229,394.3720112,397.7991237,401.2258173,404.4640652,407.5459628,411.5754547,415.7432222,420.036127,424.3701404,428.7139774,429.8007365,430.863609,431.8855523,432.8104254,433.6536318,423.9408944,414.1979062,404.434377,394.6851523,384.9015754,375.2814288,365.6940347,356.1325472,346.5837319,337.0436946,330.2538066,323.4999983,316.7865699,310.0914377,303.4350991,
South Sudan,580.352,575.081,569.81,564.584,559.359,554.133,548.907,543.682,539.263,534.845,530.426,526.008,521.59,516.873,512.156,507.439,502.722,498.005,496.302,494.6,492.897,491.194,489.492,484.095,478.697,473.3,467.903,462.505,454.946,447.386,439.827,432.267,424.707,420.834,416.961,413.088,409.215,405.341,404.406,403.47,402.535,401.599,400.664,398.538,396.412,394.286,392.161,390.035,383.433,376.831,370.229,363.627,357.024,351.412,345.8,340.188,334.576,328.964,
Sub-Saharan Africa,480.0184846,474.9215581,469.84554,465.3473561,460.8559041,456.3638396,451.8076956,447.2628122,443.2830617,439.3405881,435.4383163,431.5149982,427.6308142,423.819765,420.0365604,416.2742194,412.5243893,408.791144,406.1225963,403.4381652,400.7363344,397.967214,395.2057752,394.3175181,393.4547228,392.6247284,391.7795903,390.9837112,394.3503307,397.778578,401.2063681,404.4450913,407.5276822,411.555801,415.722074,420.013741,424.3466764,428.6895141,429.775792,430.8381996,431.8599677,432.7845027,433.6266981,423.916075,414.1749347,404.4129788,394.6650474,384.8830239,375.2637077,365.677523,356.1169299,346.5699298,337.0311877,330.2421304,323.4891729,316.7764829,310.0821228,303.426503,
Small states,348.2379358,342.956952,337.8657382,335.2366579,330.3588746,326.5942828,323.5207178,320.8919969,318.2077942,316.5408737,313.2736348,309.6369435,306.7506085,303.2707993,301.4453672,300.7696105,297.9305725,295.1069868,291.5249189,287.3658123,281.9961573,277.634684,272.2013964,270.5889566,267.7298261,264.3354691,259.6395651,257.5138771,258.1735809,258.6472088,261.248414,262.5996877,262.9549092,270.7415724,279.2066234,283.5654858,285.9468751,291.6199525,295.6740446,297.7930726,300.5805096,303.8460495,305.4657876,297.9815843,291.1032389,283.0472175,274.7434009,266.3008716,256.4131672,248.1305516,240.0493668,233.8690346,228.084789,222.7414764,218.9983092,214.5569534,210.3140142,206.9757483,
Sao Tome and Principe,369.987,364.265,358.543,353.566,348.589,343.612,338.634,333.657,327.221,320.785,314.348,307.912,301.476,295.973,290.47,284.967,279.465,273.962,274.307,274.651,274.996,275.341,275.686,274.011,272.337,270.662,268.987,267.313,265.672,264.032,262.392,260.752,259.111,257.531,255.95,254.369,252.789,251.208,249.649,248.09,246.53,244.971,243.412,240.309,237.207,234.105,231.002,227.9,226.93,225.959,224.989,224.019,223.048,221.873,220.699,219.524,218.349,217.175,
Suriname,307.61,304.823,302.035,297.825,293.616,289.406,285.196,280.986,278.003,275.02,272.037,269.054,266.071,263.494,260.916,258.339,255.762,253.184,252.977,252.769,252.561,252.354,252.146,252.157,252.167,252.177,252.188,252.198,252.404,252.611,252.817,253.023,253.229,255.166,257.104,259.042,260.979,262.917,264.249,265.581,266.913,268.246,269.578,263.69,257.802,251.914,246.027,240.139,237.099,234.059,231.019,227.979,224.939,223.645,222.351,221.057,219.762,218.468,
Slovak Republic,181.273,175.083,180.214,182.483,174.723,181.424,185.787,184.751,197.377,209.196,215.669,217.335,215.322,222.648,221.027,225.343,225.33,234.319,233.176,233.12,239.159,244.415,241.225,251.011,253.812,248.506,246.626,252.487,251.634,263.772,270.598,260.513,256.789,243.268,231.282,229.482,220.244,225.281,230.099,223.433,216.472,210.583,211.888,209.11,197.437,201.479,196.185,196.749,195.564,184.574,175.091,170.598,164.172,156.215,154.427,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,256.983,248.292,239.51,225.918,240.887,221.915,218.479,206.041,207.895,203.582,213.897,201.126,186.767,180.221,183.499,179.693,171.916,168.105,170.244,161.651,166.365,152.943,140.076,148.874,139.605,133.547,124.194,120.569,111.445,110.594,106.14,94.604,,,,
Sweden,141.008,137.131,138.904,137.803,141.865,139.014,138.838,142.739,143.114,142.949,140.477,144.358,146.17,144.449,145.635,146.601,147.515,147.074,146.058,146.361,142.069,137.666,133.925,129.95,128.071,126.674,125.549,125.485,122.28,117.448,114.392,115.134,107.173,106.084,102.547,99.434,94.483,93.164,90.303,89.98,87.232,87.822,84.604,82.312,81.84,79.604,77.773,77.631,75.892,74.488,71.863,70.821,68.068,67.302,66.376,66.933,63.956,,
Eswatini,472.433,468.611,464.788,460.85,456.912,452.975,449.037,445.099,438.706,432.312,425.919,419.526,413.133,406.424,399.714,393.005,386.296,379.586,371.756,363.926,356.095,348.265,340.435,332.777,325.119,317.461,309.803,302.145,307.807,313.468,319.13,324.791,330.453,367.475,404.497,441.52,478.542,515.564,546.973,578.381,609.79,641.198,672.606,663.891,655.175,646.46,637.744,629.029,611.152,593.275,575.398,557.52,539.643,528.933,518.222,507.511,496.8,486.09,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,288.683,279.528,270.372,269.138,267.903,266.669,265.435,264.2,263.101,262.002,260.903,259.804,258.705,257.708,256.711,255.714,254.717,253.72,253.621,253.522,253.423,253.324,253.225,253.612,254,254.387,254.774,255.162,261.906,268.651,275.395,282.139,288.884,284.913,280.941,276.97,272.999,269.028,266.339,263.651,260.962,258.274,255.585,255.576,255.567,255.558,255.549,255.54,252.98,250.421,247.861,245.302,242.743,240.132,237.521,234.91,232.299,229.688,
Syrian Arab Republic,340.744,335.592,330.439,324.035,317.63,311.225,304.82,298.416,290.594,282.772,274.949,267.127,259.305,252.464,245.623,238.782,231.941,225.1,218.993,212.886,206.779,200.671,194.564,189.618,184.673,179.727,174.781,169.836,168.215,166.594,164.973,163.352,161.73,160.858,159.985,159.113,158.24,157.367,156.504,155.64,154.777,153.913,153.05,152.2,151.35,150.5,149.65,148.8,177.02,205.24,233.46,261.68,289.9,284.827,279.754,274.681,269.608,264.535,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
